run_name,checkpoint,checkpoint_path,method,r_value,n_samples,seed,nfe,nfe_b0,nfe_b10,mean_b10_shift,status,all_modes,confidently_annotated_modes,covered_populations,covered_population_names,mean_purity_labeled_annotated,mean_unassigned_annotated,mean_knn_dist_annotated,confident_modes,mean_purity_labeled_conf,mean_unassigned_conf,mean_knn_dist_conf,elapsed_sec,modes_path,eval_path,best_path
labeled_b0_n10000_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,10000,0,10000000,10000000,10100000,6.917135238647461,ok,4002,1998,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.98981193072771,0.0840890890890891,1.2341409874402083,1998,0.98981193072771,0.0840890890890891,1.2341409874402083,11.510772943496704,results_levine13/baseline_sample_sweep/modes_labeled_b0_n10000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n10000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n10000_R1.5_seed0.csv
labeled_b0_n10000_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.0,10000,0,10000000,10000000,10100000,6.917135238647461,ok,2134,1015,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9911975321439199,0.07933004926108375,1.21541942983266,1015,0.9911975321439199,0.07933004926108375,1.21541942983266,5.567605972290039,results_levine13/baseline_sample_sweep/modes_labeled_b0_n10000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n10000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n10000_R2_seed0.csv
labeled_b0_n10000_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.5,10000,0,10000000,10000000,10100000,6.917135238647461,ok,1132,541,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.991169011885085,0.07835489833641406,1.1965991666714322,541,0.991169011885085,0.07835489833641406,1.1965991666714322,4.716354131698608,results_levine13/baseline_sample_sweep/modes_labeled_b0_n10000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n10000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n10000_R2.5_seed0.csv
labeled_b0_n10000_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,3.0,10000,0,10000000,10000000,10100000,6.917135238647461,ok,622,300,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9919486714759,0.0737,1.1412973435986935,300,0.9919486714759,0.0737,1.1412973435986935,3.492579936981201,results_levine13/baseline_sample_sweep/modes_labeled_b0_n10000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n10000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n10000_R3_seed0.csv
labeled_b0_n10000_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,4.0,10000,0,10000000,10000000,10100000,6.917135238647461,ok,208,99,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9927094486170236,0.06212121212121213,1.0683619354995355,99,0.9927094486170236,0.06212121212121213,1.0683619354995355,3.083184242248535,results_levine13/baseline_sample_sweep/modes_labeled_b0_n10000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n10000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n10000_R4_seed0.csv
labeled_b10_n10000_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.5,10000,0,10100000,10000000,10100000,6.917135238647461,ok,8927,4266,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9894762528442521,0.09406469760900141,1.2563294776693243,4266,0.9894762528442521,0.09406469760900141,1.2563294776693243,15.925482034683228,results_levine13/baseline_sample_sweep/modes_labeled_b10_n10000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n10000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n10000_R0.5_seed0.csv
labeled_b10_n10000_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.8,10000,0,10100000,10000000,10100000,6.917135238647461,ok,6929,2972,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.988656556197911,0.09530955585464333,1.3091423379382217,2972,0.988656556197911,0.09530955585464333,1.3091423379382217,15.992712020874023,results_levine13/baseline_sample_sweep/modes_labeled_b10_n10000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n10000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n10000_R0.8_seed0.csv
labeled_b10_n10000_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.0,10000,0,10100000,10000000,10100000,6.917135238647461,ok,5704,2286,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9886235548871045,0.09599300087489064,1.3363297978704742,2286,0.9886235548871045,0.09599300087489064,1.3363297978704742,13.645509243011475,results_levine13/baseline_sample_sweep/modes_labeled_b10_n10000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n10000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n10000_R1_seed0.csv
labeled_b10_n10000_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.2,10000,0,10100000,10000000,10100000,6.917135238647461,ok,4631,1754,13,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9884005341445303,0.09532497149372861,1.3571518814300703,1754,0.9884005341445303,0.09532497149372861,1.3571518814300703,10.388836860656738,results_levine13/baseline_sample_sweep/modes_labeled_b10_n10000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n10000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n10000_R1.2_seed0.csv
labeled_b10_n10000_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,10000,0,10100000,10000000,10100000,6.917135238647461,ok,3343,1159,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9886589448776156,0.09286453839516824,1.3766866510672613,1159,0.9886589448776156,0.09286453839516824,1.3766866510672613,8.127137184143066,results_levine13/baseline_sample_sweep/modes_labeled_b10_n10000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n10000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n10000_R1.5_seed0.csv
labeled_b10_n10000_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.0,10000,0,10100000,10000000,10100000,6.917135238647461,ok,1979,616,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9888922648624455,0.08912337662337663,1.4172257450850985,616,0.9888922648624455,0.08912337662337663,1.4172257450850985,5.783846139907837,results_levine13/baseline_sample_sweep/modes_labeled_b10_n10000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n10000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n10000_R2_seed0.csv
labeled_b10_n10000_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.5,10000,0,10100000,10000000,10100000,6.917135238647461,ok,1245,325,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9888446284055286,0.08830769230769232,1.4012187442523256,325,0.9888446284055286,0.08830769230769232,1.4012187442523256,5.859530210494995,results_levine13/baseline_sample_sweep/modes_labeled_b10_n10000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n10000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n10000_R2.5_seed0.csv
labeled_b10_n10000_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,3.0,10000,0,10100000,10000000,10100000,6.917135238647461,ok,825,178,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9892819448851662,0.08308988764044944,1.4666513800771614,178,0.9892819448851662,0.08308988764044944,1.4666513800771614,3.9281721115112305,results_levine13/baseline_sample_sweep/modes_labeled_b10_n10000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n10000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n10000_R3_seed0.csv
labeled_b10_n10000_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,4.0,10000,0,10100000,10000000,10100000,6.917135238647461,ok,458,64,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9864996651739641,0.0859375,1.5330162072100237,64,0.9864996651739641,0.0859375,1.5330162072100237,3.4228272438049316,results_levine13/baseline_sample_sweep/modes_labeled_b10_n10000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n10000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n10000_R4_seed0.csv
