mode_id,score_norm_before,score_norm_after,extra_ascent_displacement,perturb_endpoint_distance_mean,perturb_endpoint_distance_max,attraction_fraction_r0.05,attraction_fraction_r0.1,attraction_fraction_r0.2,x_0,refined_x_0,x_1,refined_x_1,x_2,refined_x_2,x_3,refined_x_3,x_4,refined_x_4,x_5,refined_x_5,x_6,refined_x_6,x_7,refined_x_7,x_8,refined_x_8,x_9,refined_x_9,x_10,refined_x_10,x_11,refined_x_11,x_12,refined_x_12,run_name,modes_path,checkpoint,method,r_value,seed
123,547.7272,659.45703,9.999608,0.060661107,0.095678285,0.25,1.0,1.0,-0.30819413,0.18219452,0.10418159,3.0072227,-1.3181791,-1.6601955,0.6576649,0.26117754,-6.0,-10.0,-1.0360264,3.9790957,6.0,10.0,0.40375465,3.193161,-0.7928695,-2.3696191,0.4398776,-0.8465138,-0.97817665,-1.747569,6.0,10.0,-1.0688639,1.2516359,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
124,26.441757,2.8898754,1.4094859,0.08728117,0.12684634,0.0,0.75,1.0,-0.84761655,-1.9594501,-0.3912561,-0.69878054,-0.5332417,-0.5275961,0.20823444,0.28934565,-0.90921223,-0.92071784,-0.80751425,-0.7940276,-0.8025238,-0.7808822,0.6772179,0.6841621,-0.9044218,-0.83659005,0.078454085,0.30117375,-1.4465913,-1.6799207,1.0193601,0.9409516,0.8629951,0.13246933,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
125,15.42623,5.6562552,0.86803436,0.07125473,0.12213422,0.125,0.875,1.0,-2.2183607,-2.05163,-0.12637857,-0.16353677,0.9723865,0.8508215,-0.14057525,0.045725353,-0.9063768,-0.9141049,-0.7716413,-0.7819448,0.84688634,0.6292831,-0.29345542,-0.68905103,-0.85397536,-0.8509783,-0.77892226,-0.78958803,-0.19082712,-0.2422072,0.5464965,0.8778702,-0.6899809,-0.09145463,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
126,7.312014,2.431412,0.4361171,0.044400983,0.06537129,0.625,1.0,1.0,0.69566625,0.6870188,-0.22785379,-0.45437416,0.52167034,0.52474004,2.2900918,2.3304164,0.052909974,-0.092023686,-0.78738445,-0.7827269,1.0074327,1.1892507,0.67699265,0.57928485,1.934258,1.9141029,0.6243833,0.89377487,0.6560224,0.6426473,-0.9358104,-0.9454107,-0.7070042,-0.6898227,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
127,7.5163016,15.992999,1.0227846,0.14279944,0.2800727,0.125,0.5,0.625,-0.08013883,-0.15097454,-0.2186651,-0.46621147,2.5476604,2.093615,0.6629878,0.77194345,-0.9014585,-0.8959207,-0.7935052,-0.7919516,2.7191346,3.4341803,0.30498695,-0.12658064,0.53549767,0.58637434,0.016948845,0.25382376,1.6787977,1.6088648,-0.97045064,-0.99207854,-1.8798494,-1.8683393,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
128,3.6914625,2.277591,0.2715573,0.11176297,0.15785001,0.0,0.25,1.0,-0.25463328,-0.26754546,-0.9572805,-1.0590464,-0.521738,-0.5213962,-0.07645535,0.08524588,-0.16703531,-0.15975025,-0.756944,-0.7533756,-0.7894562,-0.78870875,0.7432931,0.6869441,1.6528378,1.6726117,0.671089,0.5882856,1.2715076,1.3425092,0.11771208,0.25169787,-0.6695535,-0.6096322,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
129,512.38257,687.20703,6.0070024,0.087981254,0.1694108,0.375,0.75,1.0,0.738754,0.1493402,-1.2101861,-0.7725213,0.66690207,1.1252024,-6.0,-10.0,0.29134363,0.931718,0.48594326,-0.9536529,0.5440468,1.8300458,-0.7847863,1.8179924,-2.6820652,-3.3475559,1.8137302,3.94565,-1.0534825,-1.7194206,1.0314311,-0.6702007,2.403921,2.0919373,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
130,2.5523555,1.2446028,0.16215415,0.040461317,0.06863897,0.75,1.0,1.0,0.4783147,0.47879437,1.0248675,1.0060407,-0.52311486,-0.52347773,0.08702852,0.15001163,1.586885,1.591212,0.1429057,0.1723748,0.83187586,0.7182356,-0.69318223,-0.6934441,-0.89034414,-0.89141834,0.22001229,0.23813601,0.019807465,-0.06862966,-1.0445689,-1.0451531,1.1672107,1.1716682,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
131,3.5774407,2.2550087,0.28544968,0.080834985,0.1390129,0.375,0.625,1.0,-0.5612179,-0.572576,-0.9410267,-0.9750102,-0.5469298,-0.54966146,-0.936432,-0.93421066,-0.913253,-0.9127224,-0.7844673,-0.7861083,3.2065508,3.410449,-0.7232024,-0.72632056,0.56460106,0.5871335,0.45101905,0.43499434,1.6243933,1.587212,0.07608382,-0.099913165,-1.0948156,-1.1688168,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
132,8.097624,4.195758,0.5357412,0.10743722,0.2063767,0.125,0.5,0.875,0.6299163,0.7290696,1.6928575,1.8706247,2.698687,2.8944879,0.44001904,0.22416383,-0.9276362,-0.9198798,0.10698562,0.079147354,0.14383957,0.103366554,0.9738178,0.69304127,0.26445404,0.2238622,-0.7861353,-0.78200066,0.20654029,0.36604264,-0.21355708,-0.36887845,-1.6779975,-1.5103208,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
133,9.025284,3.8323421,0.77376014,0.08749674,0.111553244,0.0,0.625,1.0,0.66547906,0.6422069,1.8055617,1.7821014,3.1441636,3.123414,0.3312466,0.23785059,-0.14242221,-0.20327957,-0.78205067,-0.77645695,-0.72642624,-0.71144754,3.3653867,3.031483,0.069137104,0.0806168,-0.13640398,-0.7806252,-1.4122287,-1.3310118,1.4008789,1.4165274,-1.2990222,-1.0731583,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
134,9.18823,6.700408,0.8549643,0.09207479,0.15392281,0.125,0.625,1.0,0.5414846,0.37387457,0.094586276,-0.19696037,-0.50747997,-0.5149284,0.5182653,0.86285174,-0.9120104,-0.911843,1.9600468,1.6243309,-0.75240034,-0.75942135,0.49204826,0.25337166,0.17625031,0.31853452,-0.7677132,-0.76442045,-0.831888,-1.0844245,-1.0380948,-1.0353616,-0.13845302,-0.63374823,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
135,7.902064,4.210458,0.57824755,0.061704963,0.10943704,0.5,0.875,1.0,0.75267774,0.788615,1.5920191,1.6363225,1.7654073,1.6241442,-0.8973183,-0.89755076,-0.91320574,-0.9136906,-0.7155137,-0.6947332,0.7644772,0.79235333,4.276124,4.6639934,-0.8465054,-0.7460596,1.7184255,1.3327141,2.0688467,2.0671947,-1.0042068,-0.9865057,-1.4015123,-1.3833449,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
136,6.531652,1.6522698,0.3739275,0.04548068,0.10021835,0.625,0.875,1.0,0.6253149,0.62664884,-0.9307783,-0.9439989,-0.5248497,-0.5244325,-0.19253464,0.14637882,1.7142452,1.7194327,0.2676849,0.24444713,-0.7832529,-0.785764,-0.69381565,-0.69813603,-0.86610216,-0.8721754,0.31379548,0.32738712,-0.7687971,-0.61543757,-1.0558044,-1.0513245,1.0777124,1.0984493,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
137,506.19772,643.89594,10.168849,0.044250693,0.14821245,0.75,0.875,1.0,0.06984787,0.31422052,0.47519365,2.821069,-1.2846887,-1.6262335,0.7922044,0.46565837,-6.0,-10.0,-0.569006,4.2183404,6.0,10.0,0.64371705,4.1409307,-1.0568361,-2.2960663,2.1902103,-0.49237344,-0.502394,-1.5215427,6.0,10.0,-0.7006357,1.4672112,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
138,10.708907,5.6171145,0.8145219,0.14478582,0.70392114,0.25,0.75,0.875,-1.075652,-1.2239575,-0.36668268,-0.9665229,-0.5229277,-0.52191997,-0.92237014,-0.916015,-0.90849864,-0.91105694,-0.77118313,-0.7692394,0.53346395,0.33917722,-0.6898834,-0.6922334,-0.8926597,-0.8733294,-0.7799341,-0.77893764,-0.39606437,-0.41012934,-1.0586154,-1.061242,-0.47880316,0.01441001,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
139,11.529996,10.962355,0.7942989,0.15533027,0.23808321,0.0,0.25,0.75,0.5376517,0.22772898,1.0202222,0.5592524,-0.5251806,-0.5105307,-0.09173154,0.003760328,-0.001722378,0.073756106,-0.74105775,-0.7301738,-2.758087,-2.6899207,0.69117373,0.48207095,0.2764306,0.45934948,-0.021145968,0.25100183,-0.22263241,-0.5591675,0.93819684,1.1267884,-1.1287773,-1.0787811,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
140,5.99562,12.322101,0.6854762,0.25659797,0.5930036,0.0,0.0,0.5,0.59199905,0.64709896,1.2519253,1.4206498,-0.58504593,-0.5927876,-0.9847983,-1.0579354,-0.91454023,-0.90860105,-0.7803465,-0.7927093,-2.7136204,-2.795622,-0.6966906,-0.70637834,-0.60290205,-0.1929523,-0.7660647,-0.78101695,0.24154015,0.31076136,-0.92215383,-0.43227056,-1.211828,-1.3254013,labeled_v3f3_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed3.npy,labeled,v3f3,2.0,3
0,13.765291,2.443547,0.5706292,0.3071904,0.9921855,0.125,0.625,0.625,0.6591666,0.6605099,-0.5790533,-0.72812206,-0.5232104,-0.5212807,-0.23189592,0.079390414,1.7192558,1.7467787,-0.018880522,0.19425118,0.49027044,0.51580065,-0.6921948,-0.6950584,-0.53936416,-0.8620236,0.28596672,0.3209974,-0.759025,-0.59903544,-0.93097657,-1.04132,0.9307159,1.0593247,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
1,61.32914,1.5516869,0.63983357,0.016456794,0.037812803,1.0,1.0,1.0,0.4694165,0.47876683,1.0293612,1.0461775,-0.43167937,-0.5328301,-0.30073604,0.18910961,1.5745732,1.604527,-0.13774957,0.1601657,-0.77787864,-0.7798754,-0.60441506,-0.69889444,-0.70634776,-0.8942739,-0.6529858,-0.77118236,-0.048363373,-0.08764409,-0.98900086,-1.077921,1.0820202,1.1209954,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
2,15.101387,3.2754397,0.78430325,0.34670097,1.3103708,0.125,0.625,0.75,0.5632834,0.54526615,1.456238,1.4101717,-0.051194742,0.45639932,-0.17549859,0.055638332,-0.8915447,-0.8849451,1.9050925,1.904584,0.77493185,0.9128541,-0.23763856,0.17205325,-0.86639374,-0.8551256,-0.49459028,-0.7749024,-0.1562792,-0.10859681,0.17788655,0.36091262,0.72816396,0.7430344,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
3,10.623412,2.5534894,0.5947894,0.06504811,0.11908326,0.375,0.875,1.0,-2.0803025,-2.0618489,-1.0148665,-1.0017678,-0.52682936,-0.5271844,-0.90935737,-0.9028167,-0.91976136,-0.92033136,-0.7726259,-0.77449656,0.39013502,0.35769555,-0.70543027,-0.7052717,-0.6385302,-0.85953736,-0.22181468,0.2951825,-0.8283476,-0.77927804,0.42911327,0.6046101,-0.02975112,0.02340968,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
4,17.511412,5.029091,0.81640655,0.103602245,0.17126645,0.0,0.5,1.0,0.636902,0.6065335,1.7406235,1.7008917,2.792966,3.207924,0.18543766,0.27850726,-0.49883983,-0.04845203,-0.7914484,-0.8165746,0.37637296,0.63853496,2.6067955,2.4569457,0.2849034,0.38690203,-0.78140444,-0.78265435,0.04816311,0.254461,-0.42825454,-0.068896376,-1.2851119,-1.2051122,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
5,11.0607395,4.6623807,0.7898928,0.24683498,1.0029408,0.125,0.375,0.5,0.41407233,0.3834305,-0.22878689,-0.563971,-0.030667514,0.44193777,0.6883841,0.782937,0.59119844,0.4782803,0.19479609,0.20363925,0.692708,0.84243727,-0.6824681,-0.68957955,1.8630486,1.8782748,0.7420718,0.5283808,0.9289477,0.99952054,-0.44198927,-0.15896946,-1.1460791,-0.81130636,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
6,35.19435,1.6028297,0.521501,0.058951117,0.132383,0.25,0.875,1.0,0.7705207,0.76315945,-0.8011805,-0.73229265,-0.33159956,-0.53500986,-0.009215367,0.2590661,-0.44298106,-0.10884617,2.1324322,2.20061,0.38153815,0.37829724,-0.13285808,0.05846711,-0.88219583,-0.88708794,-0.7681321,-0.7637627,-0.7311188,-0.71373194,-1.0296562,-1.0265954,0.981905,0.958494,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
7,62.99288,4.6003737,0.7284739,0.11932109,0.34085065,0.125,0.625,0.875,-2.1154466,-2.0721798,-0.93778145,-0.9825902,0.7981972,0.77971864,-0.92187214,-0.9129676,-0.91696405,-0.92546743,-0.58707595,-0.7746178,-0.7812056,-0.7847939,-0.55958694,-0.6983639,-0.5000229,-0.8584174,-0.23884192,0.1165442,-0.8489164,-0.6285867,0.7726456,1.013575,-0.44997916,-0.11753461,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
8,26.568827,2.3491843,0.52871907,0.08243909,0.19213821,0.125,0.875,1.0,0.66116095,0.6826022,-0.8482894,-0.8748107,-0.51842344,-0.51999635,-0.4340589,-0.12928668,1.7346113,1.7606066,0.124506205,0.18541202,0.81081027,0.6971618,-0.49213117,-0.69222766,-0.8614302,-0.8603554,0.37524945,0.36276776,-0.63030446,-0.4283801,0.7221516,0.68586457,0.84308815,1.136184,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
9,42.915306,3.8025815,0.74842304,0.04070982,0.069302976,0.625,1.0,1.0,-2.107278,-2.0727565,-0.83806056,-0.95656604,0.681837,0.68728536,-0.6931328,-0.9273971,-0.91917133,-0.92622685,-0.44276175,-0.77648056,1.0119817,0.6072221,-0.4244305,-0.709612,-0.3815347,-0.18801284,-0.7837685,-0.7941982,-0.23256499,-0.29243907,1.2281415,1.5140638,0.16367121,0.061106563,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
10,22.300684,2.0791717,0.85978913,0.045216996,0.0927892,0.75,1.0,1.0,0.5119046,0.5805773,1.375212,1.4622406,-0.52345926,-0.52160233,0.21883307,0.1616967,-0.45098814,-0.021657754,1.8028613,1.8933582,-0.7616244,-0.7626978,-0.66300833,-0.65549034,-0.4498522,-0.90832245,-0.17463537,0.34801662,-0.31466636,-0.44629407,1.3563972,1.259891,0.7242362,0.8695226,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
11,14.232063,3.838664,0.7344916,0.06575741,0.14183255,0.375,0.875,1.0,0.5497527,0.5377223,1.4716122,1.463587,-0.52764535,-0.5198951,-0.90599656,-0.90838987,-0.9044069,-0.9031101,1.8580012,1.8521844,0.8583989,1.1408119,0.35071528,0.32804146,-0.8838432,-0.90903944,-0.14746661,0.5242755,-0.21083385,-0.2057274,1.4423563,1.5248988,0.6673304,0.6809211,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
12,11.78394,5.3771944,0.8653958,0.40042454,1.109474,0.0,0.0,0.625,0.6531429,0.54536074,0.99161744,1.296793,-0.53334874,-0.52844024,0.36775485,0.31823954,-0.48428997,-0.08107853,2.035657,1.9570278,0.679007,0.71007687,-0.6525101,-0.6612881,-0.87299013,-0.8917238,-0.30545342,0.24269424,-1.6655686,-2.0410771,1.0042789,0.92434555,0.6612611,0.8151044,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
13,38.76807,3.269005,0.7382382,0.20711118,0.6990719,0.25,0.375,0.75,0.52113515,0.4997102,-0.5206492,-0.4865394,-0.34712213,-0.53481615,2.1631296,2.2272856,-0.6208193,-0.9067088,-0.51766264,-0.7843854,-0.3021653,-0.7791846,-0.6887936,-0.69062513,1.7371,1.669334,0.64431316,0.7461201,0.46219015,0.2208586,-0.64131665,-0.5110336,-0.8701479,-0.68730336,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
14,8.23268,8.792523,0.86326456,0.8049569,1.2006649,0.0,0.0,0.0,0.7083708,0.7385616,0.32640505,0.23237911,-0.5309166,-0.5351003,-0.47703823,-0.19456598,-0.52486336,-0.09913111,2.0918689,2.137434,1.4002957,1.058306,-0.32367197,-0.2189733,-0.86912346,-0.8797456,-0.77317405,-0.7691673,-0.66790867,-0.39084652,-0.50605565,0.01088403,0.971799,0.9892138,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
15,7.730088,3.1201797,0.50476253,0.08839606,0.14432229,0.125,0.625,1.0,0.54850316,0.54112095,1.5552316,1.5490029,-0.5333735,-0.5344027,-0.17365563,0.30953503,-0.09877626,-0.10294841,-0.7305498,-0.735897,0.31966606,0.27189207,-0.7021396,-0.70318633,-0.8510217,-0.8513607,-0.7799747,-0.79112256,1.4019512,1.4799204,0.34792027,0.442704,-0.7920342,-0.8528671,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
16,17.896488,9.261375,1.1620557,0.378977,0.75659347,0.125,0.5,0.5,0.7618787,0.7643981,1.7484784,1.7730954,3.3518455,3.4643848,0.21945268,0.49464923,-0.45373994,-0.033689402,-0.43787536,-0.7648324,1.5660443,2.086524,4.3206577,4.632845,0.1736517,0.26742524,0.81259596,0.17300786,-0.528754,-0.5845746,0.2752095,0.7094407,-0.83676434,-0.82578653,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
17,15.502481,0.82848674,0.53043556,0.15243678,0.9617233,0.625,0.875,0.875,0.45573166,0.4386593,1.0210967,0.9835053,-0.53060436,-0.5331279,-0.5652509,-0.91381,1.5543747,1.5240564,-0.5094698,-0.7763219,-0.7767904,-0.77787703,-0.4083754,-0.69348663,-0.88507485,-0.8782555,-0.77461725,-0.7736146,0.023500869,0.00069883117,0.46481165,0.52611226,1.0411348,1.0208015,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
18,7.491783,5.982432,0.6087646,0.1492642,0.24171224,0.0,0.25,0.75,0.6455907,0.61701095,-0.21979265,-0.14287019,-0.5148189,-0.51220626,-0.3069635,0.20256259,-0.89337,-0.89305556,2.078981,2.0887432,-0.76999253,-0.76627827,0.18767357,0.19681431,-0.86621845,-0.8636596,0.03337606,0.18200684,-0.9772574,-1.1428434,-1.057421,-1.0569792,0.5699621,0.33645096,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
19,17.503775,3.03503,0.5981526,0.06828142,0.10546733,0.25,0.875,1.0,0.7021951,0.7770774,-0.50399536,-0.55095685,0.54091114,0.5443433,2.117741,2.451094,0.6533832,0.72555435,-0.46946368,-0.76396495,0.99337083,1.1748974,0.7649238,0.71798944,1.9077827,1.9167211,1.2053794,1.2905262,0.6568897,0.5947555,-0.13390365,0.18145089,-0.6464742,-0.61324084,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
20,56.133904,2.2281637,0.4906237,0.025523175,0.046842277,1.0,1.0,1.0,0.4789864,0.48597014,1.063171,1.0782329,-0.4046335,-0.5343387,-0.7463841,-0.8867847,1.5823767,1.5888816,0.18899992,0.24176155,0.8051335,0.45678046,-0.45945802,-0.69010365,-0.88104737,-0.8783182,-0.6214846,-0.7713937,0.04010672,0.10297499,-1.057349,-1.063482,1.1142864,1.1218113,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
21,5.6831217,3.1105986,0.5829941,0.06770688,0.14151813,0.375,0.875,1.0,0.6041686,0.6014871,-0.18537161,-0.15163684,-0.52391803,-0.5232291,0.11637348,0.17656682,1.7094454,1.707526,0.24266377,0.25784945,-0.3342732,-0.7757777,-0.6915054,-0.6910278,-0.8737421,-0.87259275,-0.76548064,-0.76469004,-0.92714626,-1.0030172,-0.4716228,-0.105314605,1.0627902,1.0663154,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
22,9.231847,1.4605448,0.40389705,0.064268425,0.109802194,0.125,0.875,1.0,-2.116716,-2.1138017,-1.0194479,-0.9957525,-0.522676,-0.52332556,-0.8986291,-0.89126176,-0.91742104,-0.91756153,-0.77660197,-0.7760726,-0.7902364,-0.78677636,0.8071168,0.8544127,-0.8897496,-0.89916325,0.015163064,0.40251985,-0.5619866,-0.64869153,-1.0629812,-1.0688553,-0.61936975,-0.6700929,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
23,33.857384,2.4504795,0.6349653,0.045015194,0.07087001,0.5,1.0,1.0,0.5291123,0.5830598,1.4270217,1.5317508,-0.30376965,-0.5309789,-0.89856285,-0.89133877,-0.5001012,-0.1006233,1.8807447,1.9137937,-0.5644534,-0.7696833,-0.4338475,-0.6614291,-0.881529,-0.891596,-0.7724403,-0.76967907,-0.5270775,-0.3497405,0.40929854,0.61808336,0.7077343,0.79656094,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
24,7.008204,4.1757913,0.5027192,0.17297946,0.6045552,0.0,0.5,0.875,-2.0857933,-2.071023,-0.71684676,-0.9276152,-0.5225649,-0.52276886,-0.8975613,-0.89894664,-0.91858816,-0.9184573,-0.77777606,-0.7788026,-0.78025246,-0.7797835,-0.7038625,-0.7032365,-0.6216336,-0.859711,0.40661433,0.5017546,-0.9822982,-1.3000565,0.7619222,0.86429536,-0.07640221,0.0993771,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
25,16.36971,2.2365477,0.6401115,0.04290309,0.054807767,0.875,1.0,1.0,-1.9837614,-1.9305849,-1.0054381,-0.9961077,-0.52120066,-0.5201818,0.30375797,0.33145085,-0.9193034,-0.922171,-0.77969253,-0.7774869,-0.77097166,-0.778504,-0.7041062,-0.7066264,-0.6900755,-0.8659852,-0.15535858,0.36133704,-0.5654839,-0.47396734,1.220205,1.1384825,-0.22484958,0.080128,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
26,22.92315,3.7808952,0.39548653,0.3129283,0.62959164,0.0,0.0,0.25,0.5645438,0.5681594,-0.40511638,-0.12823036,-0.5307635,-0.5309769,-0.90501827,-0.9083497,1.5538006,1.5700413,-0.7906124,-0.7903807,-0.2601178,-0.154976,-0.69390416,-0.6917146,-0.8626244,-0.8709005,-0.50932956,-0.76450056,-0.6078173,-0.66390955,-1.0640976,-1.0683596,1.001705,1.0088379,labeled_v3f3_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed4.npy,labeled,v3f3,2.0,4
